"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	776	5248877	14.78
	"Arizona"	"04"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	369	5364714	6.88
	"Arizona"	"04"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1372	5364714	25.57
	"Arizona"	"04"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	323	5364714	6.02
	"Arizona"	"04"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	158	5364714	2.95
	"Arizona"	"04"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	855	5364714	15.94
	"Arizona"	"04"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	365	5448198	6.70
	"Arizona"	"04"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1438	5448198	26.39
	"Arizona"	"04"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	310	5448198	5.69
	"Arizona"	"04"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	208	5448198	3.82
	"Arizona"	"04"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	785	5448198	14.41
	"Arizona"	"04"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	334	5482708	6.09
	"Arizona"	"04"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1394	5482708	25.43
	"Arizona"	"04"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	289	5482708	5.27
	"Arizona"	"04"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	263	5482708	4.80
	"Arizona"	"04"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	850	5482708	15.50
	"Arizona"	"04"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	450	5510186	8.17
	"Arizona"	"04"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1370	5510186	24.86
	"Arizona"	"04"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	287	5510186	5.21
	"Arizona"	"04"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	154	5510186	2.79
	"Arizona"	"04"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	899	5510186	16.32
	"Arizona"	"04"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	543	5560670	9.77
	"Arizona"	"04"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1503	5560670	27.03
	"Arizona"	"04"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	297	5560670	5.34
	"Arizona"	"04"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	124	5560670	2.23
	"Arizona"	"04"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	969	5560670	17.43
	"Arizona"	"04"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	562	5581722	10.07
	"Arizona"	"04"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1425	5581722	25.53
	"Arizona"	"04"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	335	5581722	6.00
	"Arizona"	"04"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	114	5581722	2.04
	"Arizona"	"04"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	958	5581722	17.16
	"Arizona"	"04"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	608	5607762	10.84
	"Arizona"	"04"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1351	5607762	24.09
	"Arizona"	"04"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	336	5607762	5.99
	"Arizona"	"04"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	125	5607762	2.23
	"Arizona"	"04"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	932	5607762	16.62
	"Arizona"	"04"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	639	5661267	11.29
	"Arizona"	"04"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1316	5661267	23.25
	"Arizona"	"04"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	295	5661267	5.21
	"Arizona"	"04"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	175	5661267	3.09
	"Arizona"	"04"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	975	5661267	17.22
	"Arizona"	"04"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	713	5708011	12.49
	"Arizona"	"04"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1428	5708011	25.02
	"Arizona"	"04"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	343	5708011	6.01
	"Arizona"	"04"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	126	5708011	2.21
	"Arizona"	"04"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	1012	5708011	17.73
	"Arizona"	"04"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	657	5760147	11.41
	"Arizona"	"04"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1463	5760147	25.40
	"Arizona"	"04"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	305	5760147	5.30
	"Arizona"	"04"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	204	5760147	3.54
	"Arizona"	"04"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	983	5760147	17.07
	"Arkansas"	"05"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	184	2279264	8.07
	"Arkansas"	"05"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	971	2279264	42.60
	"Arkansas"	"05"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	261	2279264	11.45
	"Arkansas"	"05"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	2279264	2.90
	"Arkansas"	"05"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	267	2279264	11.71
	"Arkansas"	"05"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	190	2299381	8.26
	"Arkansas"	"05"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1063	2299381	46.23
	"Arkansas"	"05"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	299	2299381	13.00
	"Arkansas"	"05"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	82	2299381	3.57
	"Arkansas"	"05"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	267	2299381	11.61
	"Arkansas"	"05"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	184	2317012	7.94
	"Arkansas"	"05"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1113	2317012	48.04
	"Arkansas"	"05"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	288	2317012	12.43
	"Arkansas"	"05"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	2317012	3.97
	"Arkansas"	"05"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	318	2317012	13.72
	"Arkansas"	"05"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	232	2330656	9.95
	"Arkansas"	"05"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1213	2330656	52.05
	"Arkansas"	"05"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	294	2330656	12.61
	"Arkansas"	"05"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	82	2330656	3.52
	"Arkansas"	"05"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	326	2330656	13.99
	"Arkansas"	"05"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	264	2347085	11.25
	"Arkansas"	"05"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1128	2347085	48.06
	"Arkansas"	"05"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	273	2347085	11.63
	"Arkansas"	"05"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	103	2347085	4.39
	"Arkansas"	"05"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	302	2347085	12.87
	"Arkansas"	"05"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	241	2369556	10.17
	"Arkansas"	"05"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1160	2369556	48.95
	"Arkansas"	"05"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	292	2369556	12.32
	"Arkansas"	"05"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	95	2369556	4.01
	"Arkansas"	"05"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	304	2369556	12.83
	"Arkansas"	"05"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	271	2396422	11.31
	"Arkansas"	"05"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1190	2396422	49.66
	"Arkansas"	"05"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	292	2396422	12.18
	"Arkansas"	"05"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	100	2396422	4.17
	"Arkansas"	"05"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	343	2396422	14.31
	"Arkansas"	"05"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	274	2429210	11.28
	"Arkansas"	"05"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1251	2429210	51.50
	"Arkansas"	"05"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	279	2429210	11.49
	"Arkansas"	"05"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	110	2429210	4.53
	"Arkansas"	"05"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	307	2429210	12.64
	"Arkansas"	"05"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	297	2449833	12.12
	"Arkansas"	"05"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1194	2449833	48.74
	"Arkansas"	"05"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	303	2449833	12.37
	"Arkansas"	"05"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	114	2449833	4.65
	"Arkansas"	"05"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	341	2449833	13.92
	"Arkansas"	"05"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	323	2466988	13.09
	"Arkansas"	"05"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1260	2466988	51.07
	"Arkansas"	"05"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	304	2466988	12.32
	"Arkansas"	"05"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	114	2466988	4.62
	"Arkansas"	"05"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	375	2466988	15.20
	"Arkansas"	"05"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	308	2482260	12.41
	"Arkansas"	"05"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1236	2482260	49.79
	"Arkansas"	"05"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	286	2482260	11.52
	"Arkansas"	"05"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	136	2482260	5.48
	"Arkansas"	"05"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	352	2482260	14.18
	"Arkansas"	"05"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	302	2495937	12.10
	"Arkansas"	"05"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1224	2495937	49.04
	"Arkansas"	"05"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	258	2495937	10.34
	"Arkansas"	"05"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	107	2495937	4.29
	"Arkansas"	"05"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	374	2495937	14.98
	"Arkansas"	"05"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	307	2508880	12.24
	"Arkansas"	"05"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1254	2508880	49.98
	"Arkansas"	"05"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	317	2508880	12.64
	"Arkansas"	"05"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	98	2508880	3.91
	"Arkansas"	"05"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	398	2508880	15.86
	"Arkansas"	"05"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	275	2506541	10.97
	"Arkansas"	"05"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1268	2506541	50.59
	"Arkansas"	"05"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	270	2506541	10.77
	"Arkansas"	"05"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	2506541	4.63
	"Arkansas"	"05"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	415	2506541	16.56
	"Arkansas"	"05"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	310	2504953	12.38
	"Arkansas"	"05"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1162	2504953	46.39
	"Arkansas"	"05"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	276	2504953	11.02
	"Arkansas"	"05"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	126	2504953	5.03
	"Arkansas"	"05"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	425	2504953	16.97
	"Arkansas"	"05"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	313	2500178	12.52
	"Arkansas"	"05"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1262	2500178	50.48
	"Arkansas"	"05"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	278	2500178	11.12
	"Arkansas"	"05"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	153	2500178	6.12
	"Arkansas"	"05"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	430	2500178	17.20
	"Arkansas"	"05"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	315	2501055	12.59
	"Arkansas"	"05"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1262	2501055	50.46
	"Arkansas"	"05"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	276	2501055	11.04
	"Arkansas"	"05"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	131	2501055	5.24
	"Arkansas"	"05"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	477	2501055	19.07
	"Arkansas"	"05"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	332	2501514	13.27
	"Arkansas"	"05"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1277	2501514	51.05
	"Arkansas"	"05"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	296	2501514	11.83
	"Arkansas"	"05"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	2501514	3.64
	"Arkansas"	"05"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	438	2501514	17.51
	"California"	"06"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1657	29938297	5.53
	"California"	"06"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7713	29938297	25.76
	"California"	"06"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2083	29938297	6.96
	"California"	"06"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	400	29938297	1.34
	"California"	"06"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2428	29938297	8.11
	"California"	"06"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1592	30275990	5.26
	"California"	"06"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7388	30275990	24.40
	"California"	"06"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2202	30275990	7.27
	"California"	"06"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	705	30275990	2.33
	"California"	"06"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2303	30275990	7.61
	"California"	"06"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1669	30827812	5.41
	"California"	"06"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7182	30827812	23.30
	"California"	"06"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2049	30827812	6.65
	"California"	"06"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	614	30827812	1.99
	"California"	"06"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2234	30827812	7.25
	"California"	"06"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1739	31179738	5.58
	"California"	"06"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7601	31179738	24.38
	"California"	"06"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2095	31179738	6.72
	"California"	"06"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	719	31179738	2.31
	"California"	"06"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2551	31179738	8.18
	"California"	"06"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1943	31507778	6.17
	"California"	"06"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7881	31507778	25.01
	"California"	"06"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2160	31507778	6.86
	"California"	"06"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	829	31507778	2.63
	"California"	"06"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2739	31507778	8.69
	"California"	"06"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1954	31791192	6.15
	"California"	"06"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7435	31791192	23.39
	"California"	"06"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2172	31791192	6.83
	"California"	"06"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	743	31791192	2.34
	"California"	"06"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2735	31791192	8.60
	"California"	"06"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2149	31988690	6.72
	"California"	"06"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7703	31988690	24.08
	"California"	"06"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2126	31988690	6.65
	"California"	"06"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	799	31988690	2.50
	"California"	"06"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2570	31988690	8.03
	"California"	"06"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2024	32148624	6.30
	"California"	"06"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7665	32148624	23.84
	"California"	"06"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2273	32148624	7.07
	"California"	"06"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	702	32148624	2.18
	"California"	"06"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	2714	32148624	8.44
	"California"	"06"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2048	32303075	6.34
	"California"	"06"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7393	32303075	22.89
	"California"	"06"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2263	32303075	7.01
	"California"	"06"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	640	32303075	1.98
	"California"	"06"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3009	32303075	9.31
	"California"	"06"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2077	32547577	6.38
	"California"	"06"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7267	32547577	22.33
	"California"	"06"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2070	32547577	6.36
	"California"	"06"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	743	32547577	2.28
	"California"	"06"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3081	32547577	9.47
	"California"	"06"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2018	32796736	6.15
	"California"	"06"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7150	32796736	21.80
	"California"	"06"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2162	32796736	6.59
	"California"	"06"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1197	32796736	3.65
	"California"	"06"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3151	32796736	9.61
	"California"	"06"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1873	33007442	5.67
	"California"	"06"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	6980	33007442	21.15
	"California"	"06"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2128	33007442	6.45
	"California"	"06"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	653	33007442	1.98
	"California"	"06"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3188	33007442	9.66
	"California"	"06"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2136	33293288	6.42
	"California"	"06"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7150	33293288	21.48
	"California"	"06"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2133	33293288	6.41
	"California"	"06"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	862	33293288	2.59
	"California"	"06"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3252	33293288	9.77
	"California"	"06"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2160	33441345	6.46
	"California"	"06"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	7189	33441345	21.50
	"California"	"06"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2077	33441345	6.21
	"California"	"06"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	730	33441345	2.18
	"California"	"06"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3142	33441345	9.40
	"California"	"06"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2161	33540790	6.44
	"California"	"06"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	6923	33540790	20.64
	"California"	"06"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2096	33540790	6.25
	"California"	"06"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	856	33540790	2.55
	"California"	"06"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	3210	33540790	9.57
	"California"	"06"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2298	33809453	6.80
	"California"	"06"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	6741	33809453	19.94
	"California"	"06"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2042	33809453	6.04
	"California"	"06"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1081	33809453	3.20
